,Index (),ENGINE_RUN_TINE (),ENGINE_RPM (),VEHICLE_SPEED (),THROTTLE (),ENGINE_LOAD (),COOLANT_TEMPERATURE (),LONG_TERM_FUEL_TRIM_BANK_1 (),SHORT_TERM_FUEL_TRIM_BANK_1 (),INTAKE_MANIFOLD_PRESSURE (),FUEL_TANK (),ABSOLUTE_THROTTLE_B (),PEDAL_D (),PEDAL_E (),COMMANDED_THROTTLE_ACTUATOR (),FUEL_AIR_COMMANDED_EQUIV_RATIO (),ABSOLUTE_BAROMETRIC_PRESSURE (),RELATIVE_THROTTLE_POSITION (),INTAKE_AIR_TEMP (),TIMING_ADVANCE (),CATALYST_TEMPERATURE_BANK1_SENSOR1 (),CATALYST_TEMPERATURE_BANK1_SENSOR2 (),CONTROL_MODULE_VOLTAGE (),COMMANDED_EVAPORATIVE_PURGE (),TIME_RUN_WITH_MIL_ON (),TIME_SINCE_TROUBLE_CODES_CLEARED (),DISTANCE_TRAVELED_WITH_MIL_ON (),WARM_UPS_SINCE_CODES_CLEARED (),N_RAD,BESCHLEUNIGUNG,LEISTUNG,DREHMOMENT
12,0.0,3,1082.0,0.0,17.647058,23.529411,80,1.5625,0.0,24,50.196079,49.411766,16.078432,31.764706,17.647058,0,100,0.0,50,7,65.0,64.599998,12.089,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
13,0.0,3,1082.0,0.0,17.647058,23.529411,80,1.5625,0.0,24,50.196079,49.019608,16.078432,31.764706,18.431372,0,100,0.0,50,7,66.699997,64.599998,13.457,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
14,0.0,3,1082.0,0.0,17.647058,23.529411,80,1.5625,0.0,24,50.196079,49.019608,16.078432,31.764706,18.431372,0,100,0.0,50,7,66.699997,64.599998,13.457,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
15,0.0,5,565.5,0.0,16.862745,32.156864,79,0.0,0.0,34,50.196079,49.019608,16.078432,31.764706,18.431372,0,100,0.0,51,7,66.699997,64.599998,13.457,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
16,0.0,5,565.5,0.0,16.862745,32.156864,79,0.0,0.0,34,50.196079,49.019608,16.078432,31.764706,18.431372,0,100,0.0,51,7,67.800003,64.599998,13.457,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
17,0.0,5,565.5,0.0,16.862745,32.156864,79,0.0,0.0,34,50.196079,48.627453,16.078432,31.764706,16.862745,0,100,0.0,51,7,67.800003,64.599998,12.871,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
18,0.0,5,578.0,0.0,16.862745,34.509804,78,0.0,0.0,34,50.196079,48.627453,16.078432,31.764706,16.862745,0,100,0.0,51,7,67.800003,64.599998,12.871,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
19,0.0,7,578.0,0.0,16.862745,34.509804,78,0.0,0.0,34,50.196079,48.627453,16.078432,31.764706,16.862745,0,100,0.0,51,7,67.800003,64.599998,12.871,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
20,0.0,7,578.0,0.0,16.862745,34.509804,78,0.0,0.0,34,50.980392,48.627453,16.078432,31.764706,16.862745,0,100,0.0,51,7,70.5,64.599998,13.437,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
21,0.0,7,578.0,0.0,16.862745,34.509804,78,0.0,0.0,34,50.980392,48.627453,16.078432,31.764706,16.862745,0,100,0.0,51,7,70.5,64.599998,13.437,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
22,0.0,7,652.25,0.0,16.862745,31.372549,78,0.78125,0.0,32,50.980392,48.627453,16.078432,31.764706,16.862745,0,100,0.0,51,-2,70.5,64.599998,13.437,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
23,0.0,9,652.25,0.0,16.862745,31.372549,78,0.78125,0.0,32,50.980392,48.627453,16.078432,31.764706,16.862745,0,100,0.0,51,-2,70.5,64.599998,13.437,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
24,0.0,9,652.25,0.0,16.862745,31.372549,78,0.78125,0.0,32,50.980392,48.627453,16.078432,31.764706,16.862745,0,100,0.0,51,-2,73.599998,64.599998,13.828,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
25,0.0,9,652.25,0.0,16.862745,31.372549,78,0.78125,0.0,32,50.980392,48.627453,16.078432,31.764706,16.862745,0,100,0.0,51,-2,73.599998,64.599998,13.828,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
26,0.0,10,646.75,0.0,17.254902,34.117645,78,0.0,0.0,33,50.980392,48.627453,16.078432,31.764706,16.862745,0,100,0.0,52,0,73.599998,64.599998,13.828,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
27,0.0,10,646.75,0.0,17.254902,34.117645,78,0.0,0.0,33,50.980392,48.627453,16.078432,31.764706,16.862745,0,100,0.0,52,0,73.599998,64.599998,13.828,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
28,0.0,10,646.75,0.0,17.254902,34.117645,78,0.0,0.0,33,50.980392,49.019608,16.078432,31.764706,17.254902,0,100,0.0,52,0,77.099998,64.599998,13.828,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
29,0.0,10,646.75,0.0,17.254902,34.117645,79,0.0,0.0,33,50.980392,49.019608,16.078432,31.764706,17.254902,0,100,0.0,52,0,77.099998,64.599998,13.828,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
30,0.0,12,710.75,0.0,18.039215,34.117645,79,0.0,0.0,33,50.980392,49.019608,16.078432,31.764706,17.254902,0,100,0.0,52,-8,77.099998,64.599998,13.828,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
31,0.0,12,710.75,0.0,18.039215,34.117645,79,0.0,0.0,33,50.980392,49.019608,16.078432,31.764706,17.254902,0,100,0.0,52,-8,78.900002,64.599998,12.949,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
32,0.0,12,710.75,0.0,18.039215,34.117645,79,0.0,0.0,33,50.980392,51.372547,16.078432,31.764706,18.82353,0,100,0.0,52,-8,78.900002,64.599998,12.949,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
33,0.0,12,710.75,0.0,18.82353,47.450981,80,-2.34375,0.0,47,50.980392,51.372547,16.078432,31.764706,18.82353,0,100,0.0,52,-4,78.900002,64.599998,12.949,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
34,0.0,14,710.75,0.0,18.82353,47.450981,80,-2.34375,0.0,47,50.980392,51.372547,16.078432,31.764706,18.82353,0,100,0.0,52,-4,78.900002,64.599998,12.949,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
35,0.0,14,710.75,0.0,18.82353,47.450981,80,-2.34375,0.0,47,50.980392,51.372547,16.078432,31.764706,19.215687,0,100,0.0,52,-4,83.699997,64.599998,13.457,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
36,0.0,14,710.75,0.0,18.82353,47.450981,80,-2.34375,0.0,47,50.980392,51.372547,16.078432,31.764706,19.215687,0,100,0.0,52,-4,83.699997,64.599998,13.457,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
37,0.0,16,729.5,0.0,19.215687,47.058823,80,-2.34375,2.34375,48,50.980392,51.372547,16.078432,31.764706,19.215687,0,100,0.0,52,-4,83.699997,64.599998,13.457,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
38,0.0,16,729.5,0.0,19.215687,47.058823,80,-2.34375,2.34375,48,50.980392,51.372547,16.078432,31.764706,19.215687,0,100,0.0,52,-4,83.699997,64.599998,13.457,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
39,0.0,16,729.5,0.0,19.215687,47.058823,80,-2.34375,2.34375,48,50.980392,51.372547,16.078432,31.764706,19.215687,0,100,0.0,52,-4,89.800003,64.699997,13.769,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
40,0.0,16,729.5,0.0,19.215687,47.058823,80,-2.34375,3.90625,48,50.980392,51.372547,16.078432,31.764706,19.215687,0,100,0.0,52,-4,89.800003,64.699997,13.769,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
41,0.0,18,766.25,0.0,19.215687,47.058823,80,-2.34375,3.90625,48,50.980392,51.372547,16.078432,31.764706,19.215687,0,100,0.0,52,-5,89.800003,64.699997,13.769,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
42,0.0,18,766.25,0.0,19.215687,47.058823,80,-2.34375,3.90625,48,50.980392,51.372547,16.078432,31.764706,19.215687,0,100,0.0,52,-5,96.899994,64.800003,13.671,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
43,0.0,18,766.25,0.0,19.215687,47.058823,80,-2.34375,3.90625,48,50.980392,51.764706,16.078432,31.764706,19.215687,0,100,0.392157,52,-5,96.899994,64.800003,13.671,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
44,0.0,18,788.25,0.0,19.607843,47.058823,80,-2.34375,0.0,47,50.980392,51.764706,16.078432,31.764706,19.215687,0,100,0.392157,52,-1,96.899994,64.800003,13.671,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
45,0.0,19,788.25,0.0,19.607843,47.058823,80,-2.34375,0.0,47,51.372547,51.764706,16.078432,31.764706,19.215687,0,100,0.392157,52,-1,96.899994,64.800003,13.671,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
46,0.0,19,788.25,0.0,19.607843,47.058823,80,-2.34375,0.0,47,51.372547,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-1,100.800003,64.800003,13.73,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
47,0.0,19,788.25,0.0,19.607843,47.058823,80,-2.34375,0.0,47,51.372547,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-1,100.800003,64.800003,13.73,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
48,0.0,19,834.25,0.0,19.607843,48.627453,80,-2.34375,2.34375,49,51.372547,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-8,100.800003,64.800003,13.73,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
49,0.0,21,834.25,0.0,19.607843,48.627453,80,-2.34375,2.34375,49,50.196079,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-8,100.800003,64.800003,13.73,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
50,0.0,21,834.25,0.0,19.607843,48.627453,80,-2.34375,2.34375,49,50.196079,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-8,109.199997,65.0,13.71,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
51,0.0,21,834.25,0.0,19.607843,43.137257,81,-1.5625,-0.78125,49,50.196079,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-8,109.199997,65.0,13.71,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
52,0.0,23,889.75,0.0,19.215687,43.137257,81,-1.5625,-0.78125,44,50.196079,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-4,109.199997,65.0,13.71,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
53,0.0,23,889.75,0.0,19.215687,43.137257,81,-1.5625,-0.78125,44,47.450981,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-4,118.199997,65.099998,13.417,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
54,0.0,23,889.75,0.0,19.215687,43.137257,81,-1.5625,-0.78125,44,47.450981,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-4,118.199997,65.099998,13.417,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
55,0.0,23,772.5,0.0,19.607843,50.980392,81,-2.34375,3.90625,52,47.450981,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,5,118.199997,65.099998,13.417,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
56,0.0,25,772.5,0.0,19.607843,50.980392,81,-2.34375,3.90625,52,48.235294,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,5,118.199997,65.099998,13.417,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
57,0.0,25,772.5,0.0,19.607843,50.980392,81,-2.34375,3.90625,52,48.235294,52.156864,16.078432,31.764706,19.607843,0,100,0.784314,52,5,127.5,65.400002,13.73,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
58,0.0,25,772.5,0.0,19.607843,50.980392,81,-2.34375,3.90625,52,48.235294,52.156864,16.078432,31.764706,19.607843,0,100,0.784314,52,5,127.5,65.400002,13.73,0.0,0,8420,0,255,0.0,1.1111111111111112,0.0,0.0
59,0.0,25,969.5,1.1111111111111112,19.607843,44.705883,81,-1.5625,1.5625,42,48.235294,52.156864,16.078432,31.764706,19.607843,0,100,0.784314,52,-8,127.5,65.400002,13.73,0.0,0,8420,0,255,0.606651202942235,0.0,138.21701734396433,1.361498211072573
60,0.0,27,969.5,1.1111111111111112,19.607843,44.705883,81,-1.5625,1.5625,42,49.019608,52.156864,16.078432,31.764706,19.607843,0,100,0.784314,52,-8,127.5,65.400002,13.73,0.0,0,8420,0,255,0.606651202942235,0.0,138.21701734396433,1.361498211072573
61,0.0,27,969.5,1.1111111111111112,19.607843,44.705883,81,-1.5625,1.5625,42,49.019608,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-8,132.399994,65.699997,13.71,0.0,0,8420,0,255,0.606651202942235,0.0,138.21701734396433,1.361498211072573
62,0.0,27,969.5,1.1111111111111112,19.607843,43.137257,82,-1.5625,0.78125,42,49.019608,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-8,132.399994,65.699997,13.71,0.0,0,8420,0,255,0.606651202942235,-0.2777777777777779,0.0,0.0
63,0.0,29,916.25,0.8333333333333333,19.607843,43.137257,82,-1.5625,0.78125,42,49.019608,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-4,132.399994,65.699997,13.71,0.0,0,8420,0,255,0.4549884022066762,0.0,103.4936779224537,1.0787062746624096
64,0.0,29,916.25,0.8333333333333333,19.607843,43.137257,82,-1.5625,0.78125,42,51.372547,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-4,142.100006,65.800003,13.574,0.0,0,8420,0,255,0.4549884022066762,0.0,103.4936779224537,1.0787062746624096
65,0.0,29,916.25,0.8333333333333333,19.607843,43.137257,82,-1.5625,0.78125,42,51.372547,52.156864,16.078432,31.764706,19.607843,0,100,0.392157,52,-4,142.100006,65.800003,13.574,0.0,0,8420,0,255,0.4549884022066762,0.0,103.4936779224537,1.0787062746624096
66,0.0,29,840.5,0.8333333333333333,19.607843,49.019608,82,-1.5625,3.90625,49,51.372547,52.156864,16.078432,31.764706,19.607843,0,100,0.392157,52,-2,142.100006,65.800003,13.574,0.0,0,8420,0,255,0.4549884022066762,0.0,103.4936779224537,1.1759245974532218
67,0.0,30,840.5,0.8333333333333333,19.607843,49.019608,82,-1.5625,3.90625,49,49.411766,52.156864,16.078432,31.764706,19.607843,0,100,0.392157,52,-2,142.100006,65.800003,13.574,0.0,0,8420,0,255,0.4549884022066762,0.0,103.4936779224537,1.1759245974532218
68,0.0,30,840.5,0.8333333333333333,19.607843,49.019608,82,-1.5625,3.90625,49,49.411766,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-2,151.800003,66.199997,13.75,0.0,0,8420,0,255,0.4549884022066762,0.0,103.4936779224537,1.1759245974532218
69,0.0,30,840.5,0.8333333333333333,19.607843,49.019608,82,-1.5625,3.90625,49,49.411766,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-2,151.800003,66.199997,13.75,0.0,0,8420,0,255,0.4549884022066762,-0.8333333333333333,0.0,0.0
70,0.0,30,924.0,0.0,19.607843,42.745098,83,-1.5625,-0.78125,43,49.411766,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-6,151.800003,66.199997,13.75,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
71,0.0,32,924.0,0.0,19.607843,42.745098,83,-1.5625,-0.78125,43,51.764706,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,-6,151.800003,66.199997,13.75,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
72,0.0,32,924.0,0.0,19.607843,42.745098,83,-1.5625,-0.78125,43,51.764706,52.156864,17.647058,34.509804,20.784313,0,100,0.392157,52,-6,161.600006,66.699997,13.691,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
73,0.0,32,924.0,0.0,19.607843,45.882355,83,-1.5625,1.5625,43,51.764706,52.156864,17.647058,34.509804,20.784313,0,100,0.392157,52,-6,161.600006,66.699997,13.691,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
74,0.0,34,853.75,0.0,19.607843,45.882355,83,-1.5625,1.5625,46,51.764706,52.156864,17.647058,34.509804,20.784313,0,100,0.392157,52,13,161.600006,66.699997,13.691,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
75,0.0,34,853.75,0.0,19.607843,45.882355,83,-1.5625,1.5625,46,47.450981,52.156864,17.647058,34.509804,20.784313,0,100,0.392157,52,13,166.600006,67.300003,13.691,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
76,0.0,34,853.75,0.0,19.607843,45.882355,83,-1.5625,1.5625,46,47.450981,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,13,166.600006,67.300003,13.75,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
77,0.0,34,816.25,0.0,19.607843,50.196079,83,-1.5625,0.78125,49,47.450981,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,1,166.600006,67.300003,13.75,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
78,0.0,36,816.25,0.0,19.607843,50.196079,83,-1.5625,0.78125,49,47.450981,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,1,166.600006,67.300003,13.75,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
79,0.0,36,816.25,0.0,19.607843,50.196079,83,-1.5625,0.78125,49,47.058823,54.117645,21.17647,31.764706,19.607843,0,100,2.352941,52,1,176.600006,67.599998,13.73,0.0,0,8420,0,255,0.0,0.0,0.0,0.0
80,0.0,36,816.25,0.0,19.607843,50.196079,83,-1.5625,0.78125,49,47.058823,54.117645,21.17647,36.862743,21.17647,0,100,2.352941,52,1,176.600006,67.599998,13.73,0.0,0,8420,0,255,0.0,2.2222222222222223,0.0,0.0
81,0.0,36,1367.75,2.2222222222222223,21.17647,48.235294,84,-2.34375,-1.5625,46,47.058823,54.117645,21.17647,36.862743,21.17647,0,100,2.352941,52,19,176.600006,67.599998,13.73,0.0,0,8420,0,255,1.21330240588447,0.0,279.5258762517147,1.9517251823826545
82,0.0,38,1367.75,2.2222222222222223,21.17647,48.235294,84,-2.34375,-1.5625,46,51.764706,54.117645,21.17647,36.862743,21.17647,0,100,2.352941,52,19,176.600006,67.599998,13.73,0.0,0,8420,0,255,1.21330240588447,0.0,279.5258762517147,1.9517251823826545
83,0.0,38,1367.75,2.2222222222222223,21.17647,48.235294,84,-2.34375,-1.5625,46,51.764706,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,19,188.100006,68.300003,13.769,0.0,0,8420,0,255,1.21330240588447,0.0,279.5258762517147,1.9517251823826545
84,0.0,38,1367.75,2.2222222222222223,21.17647,29.411764,85,-2.34375,-1.5625,46,51.764706,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,19,188.100006,68.300003,13.769,0.0,0,8420,0,255,1.21330240588447,1.1111111111111107,5771.3777281035655,40.29731844517569
85,0.0,39,1354.5,3.333333333333333,19.607843,29.411764,85,-1.5625,2.34375,29,51.764706,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,13,188.100006,68.300003,13.769,0.0,0,8420,0,255,1.8199536088267048,0.0,427.018418287037,3.0107241747074225
86,0.0,39,1354.5,3.333333333333333,19.607843,29.411764,85,-1.5625,2.34375,29,49.411766,51.764706,16.078432,31.764706,19.607843,0,100,0.392157,52,13,199.199997,69.199997,13.769,0.0,0,8420,0,255,1.8199536088267048,0.0,427.018418287037,3.0107241747074225
87,0.0,39,1354.5,3.333333333333333,19.607843,29.411764,85,-1.5625,2.34375,29,49.411766,51.764706,16.862745,32.941177,19.607843,0,100,0.392157,52,13,199.199997,69.199997,13.75,0.0,0,8420,0,255,1.8199536088267048,0.0,427.018418287037,3.0107241747074225
88,0.0,39,956.25,3.333333333333333,19.607843,43.137257,85,-1.5625,3.125,43,49.411766,51.764706,16.862745,32.941177,19.607843,0,100,0.392157,52,5,199.199997,69.199997,13.75,0.0,0,8420,0,255,1.8199536088267048,0.0,427.018418287037,4.264602242762043
89,0.0,41,956.25,3.333333333333333,19.607843,43.137257,85,-1.5625,3.125,43,49.411766,51.764706,16.862745,32.941177,19.607843,0,100,0.392157,52,5,199.199997,69.199997,13.75,0.0,0,8420,0,255,1.8199536088267048,0.0,427.018418287037,4.264602242762043
90,0.0,41,956.25,3.333333333333333,19.607843,43.137257,85,-1.5625,3.125,43,47.058823,51.764706,16.862745,32.941177,19.607843,0,100,0.392157,52,5,209.5,70.099998,13.75,0.0,0,8420,0,255,1.8199536088267048,0.0,427.018418287037,4.264602242762043
91,0.0,41,956.25,3.333333333333333,19.607843,43.137257,85,-1.5625,3.125,43,47.058823,51.764706,16.470589,32.156864,19.607843,0,100,0.392157,52,5,209.5,70.099998,13.75,0.0,0,8420,0,255,1.8199536088267048,0.2777777777777781,2486.462862731484,24.832125844795478
92,0.0,41,989.75,3.611111111111111,19.607843,41.176472,85,-1.5625,-0.78125,40,47.058823,51.764706,16.470589,32.156864,19.607843,0,100,0.392157,52,-2,209.5,70.099998,13.75,0.0,0,8420,0,255,1.9716164095622637,0.0,465.22007946780695,4.488862600573435
93,0.0,43,989.75,3.611111111111111,19.607843,41.176472,85,-1.5625,-0.78125,40,43.137257,51.764706,16.470589,32.156864,19.607843,0,100,0.392157,52,-2,209.5,70.099998,13.75,0.0,0,8420,0,255,1.9716164095622637,0.0,465.22007946780695,4.488862600573435
94,0.0,43,989.75,3.611111111111111,19.607843,41.176472,85,-1.5625,-0.78125,40,43.137257,51.764706,17.647058,33.333332,19.607843,0,100,0.392157,52,-2,214.300003,70.599998,13.75,0.0,0,8420,0,255,1.9716164095622637,0.0,465.22007946780695,4.488862600573435
95,0.0,43,989.75,3.611111111111111,19.607843,40.784313,85,-1.5625,-0.78125,40,43.137257,51.764706,17.647058,33.333332,19.607843,0,100,0.392157,52,-2,214.300003,70.599998,13.75,0.0,0,8420,0,255,1.9716164095622637,0.2777777777777777,2696.2848942826213,26.016186653598417
96,0.0,45,989.0,3.888888888888889,19.607843,40.784313,86,-1.5625,2.34375,40,43.137257,51.764706,17.647058,33.333332,19.607843,0,100,0.392157,52,-1,214.300003,70.599998,13.75,0.0,0,8420,0,255,2.1232792102978224,0.0,504.0497709662208,4.867214674142982
97,0.0,45,989.0,3.888888888888889,19.607843,40.784313,86,-1.5625,2.34375,40,35.686275,51.764706,17.647058,33.333332,19.607843,0,100,0.392157,52,-1,223.5,70.599998,13.75,0.0,0,8420,0,255,2.1232792102978224,0.0,504.0497709662208,4.867214674142982
98,0.0,45,989.0,3.888888888888889,19.607843,40.784313,86,-1.5625,2.34375,40,35.686275,51.764706,16.470589,31.764706,19.607843,0,100,0.392157,52,-1,223.5,71.599998,13.75,0.0,0,8420,0,255,2.1232792102978224,0.2777777777777781,2906.7349561514093,28.06806757456619
99,0.0,45,991.25,4.166666666666667,19.607843,40.784313,86,-1.5625,-2.34375,41,35.686275,51.764706,16.470589,31.764706,19.607843,0,100,0.392157,52,-1,223.5,71.599998,13.75,0.0,0,8420,0,255,2.274942011033381,0.0,543.555802806713,5.236779739524954
100,0.0,47,991.25,4.166666666666667,19.607843,40.784313,86,-1.5625,-2.34375,41,35.686275,51.764706,16.470589,31.764706,19.607843,0,100,0.392157,52,0,223.5,71.599998,13.75,0.0,0,8420,0,255,2.274942011033381,0.0,543.555802806713,5.236779739524954
